t_ms,s,thr
219851.0,959,518.5
219901.0,959,518.5
219951.0,959,518.5
220001.0,959,518.5
220051.0,959,518.5
220101.0,960,518.5
220151.0,959,518.5
220201.0,960,518.5
220251.0,959,518.5
220301.0,959,518.5
220351.0,960,518.5
220401.0,959,518.5
220451.0,959,518.5
220502.0,959,518.5
220552.0,959,518.5
220602.0,960,518.5
220652.0,962,518.5
220702.0,966,518.5
220752.0,967,518.5
220802.0,966,518.5
220852.0,965,518.5
220902.0,963,518.5
220952.0,961,518.5
221002.0,961,518.5
221052.0,961,518.5
221102.0,960,518.5
221152.0,960,518.5
221202.0,960,518.5
221252.0,960,518.5
221302.0,960,518.5
221352.0,960,518.5
221402.0,960,518.5
221452.0,960,518.5
221502.0,959,518.5
221552.0,960,518.5
221602.0,959,518.5
221652.0,959,518.5
221702.0,959,518.5
221752.0,959,518.5
221802.0,959,518.5
221852.0,959,518.5
221902.0,959,518.5
221952.0,959,518.5
222002.0,959,518.5
222052.0,959,518.5
222102.0,959,518.5
222152.0,959,518.5
222202.0,959,518.5
222252.0,959,518.5
222302.0,959,518.5
222352.0,959,518.5
222402.0,959,518.5
222452.0,959,518.5
222502.0,958,518.5
222552.0,959,518.5
222602.0,959,518.5
222652.0,960,518.5
222702.0,962,518.5
222752.0,963,518.5
222802.0,963,518.5
222852.0,963,518.5
222902.0,963,518.5
222952.0,964,518.5
223002.0,964,518.5
223052.0,964,518.5
223102.0,964,518.5
223152.0,964,518.5
223202.0,965,518.5
223252.0,965,518.5
223302.0,965,518.5
223352.0,965,518.5
223403.0,963,518.5
223453.0,959,518.5
223503.0,958,518.5
223553.0,958,518.5
223603.0,958,518.5
223653.0,958,518.5
223703.0,961,518.5
223753.0,961,518.5
223803.0,961,518.5
223853.0,961,518.5
223903.0,961,518.5
223953.0,959,518.5
224003.0,958,518.5
224053.0,958,518.5
224103.0,957,518.5
224153.0,956,518.5
224203.0,956,518.5
224253.0,956,518.5
224303.0,956,518.5
224353.0,956,518.5
224403.0,956,518.5
224453.0,957,518.5
224503.0,956,518.5
224553.0,956,518.5
224603.0,957,518.5
224653.0,956,518.5
224703.0,956,518.5
224753.0,956,518.5
224803.0,956,518.5
224854.0,957,518.5
224904.0,956,518.5
224954.0,956,518.5
225004.0,956,518.5
225054.0,956,518.5
225104.0,956,518.5
225154.0,957,518.5
225204.0,956,518.5
225254.0,956,518.5
225304.0,957,518.5
225354.0,956,518.5
225404.0,956,518.5
225454.0,956,518.5
225504.0,956,518.5
225554.0,956,518.5
225604.0,956,518.5
225654.0,956,518.5
225704.0,957,518.5
225754.0,956,518.5
225804.0,956,518.5
225854.0,956,518.5
225904.0,956,518.5
225954.0,956,518.5
226004.0,956,518.5
226054.0,956,518.5
226104.0,956,518.5
226154.0,956,518.5
226204.0,956,518.5
226254.0,957,518.5
226304.0,956,518.5
226354.0,956,518.5
226404.0,956,518.5
226454.0,956,518.5
226504.0,956,518.5
226554.0,956,518.5
226604.0,956,518.5
226654.0,956,518.5
226704.0,956,518.5
226754.0,956,518.5
226804.0,956,518.5
226854.0,956,518.5
226904.0,955,518.5
226954.0,956,518.5
227004.0,956,518.5
227054.0,956,518.5
227104.0,956,518.5
227154.0,956,518.5
227204.0,956,518.5
227254.0,956,518.5
227304.0,956,518.5
227354.0,957,518.5
227404.0,956,518.5
227454.0,956,518.5
227504.0,956,518.5
227554.0,956,518.5
227604.0,957,518.5
227654.0,956,518.5
227704.0,956,518.5
227755.0,956,518.5
227805.0,956,518.5
227855.0,956,518.5
227905.0,957,518.5
227955.0,956,518.5
228005.0,956,518.5
228055.0,956,518.5
228105.0,956,518.5
228155.0,957,518.5
228205.0,956,518.5
228255.0,956,518.5
228305.0,957,518.5
228355.0,956,518.5
228405.0,956,518.5
228455.0,957,518.5
228505.0,956,518.5
228555.0,956,518.5
228605.0,956,518.5
228655.0,956,518.5
228705.0,957,518.5
228755.0,956,518.5
228805.0,956,518.5
228855.0,957,518.5
228905.0,957,518.5
228955.0,956,518.5
229005.0,957,518.5
229055.0,956,518.5
229105.0,957,518.5
229155.0,956,518.5
229206.0,956,518.5
229256.0,957,518.5
229306.0,956,518.5
229356.0,957,518.5
229406.0,956,518.5
229456.0,957,518.5
229506.0,956,518.5
229556.0,957,518.5
229606.0,956,518.5
229656.0,957,518.5
229706.0,956,518.5
229756.0,957,518.5
229806.0,957,518.5
229856.0,957,518.5
229906.0,956,518.5
229956.0,956,518.5
230006.0,956,518.5
230056.0,956,518.5
230106.0,957,518.5
230156.0,956,518.5
230206.0,956,518.5
230256.0,956,518.5
230306.0,956,518.5
230356.0,957,518.5
230406.0,956,518.5
230456.0,956,518.5
230506.0,957,518.5
230556.0,956,518.5
230606.0,956,518.5
230656.0,957,518.5
230706.0,956,518.5
230756.0,956,518.5
230806.0,956,518.5
230856.0,956,518.5
230906.0,957,518.5
230956.0,956,518.5
231006.0,956,518.5
231056.0,957,518.5
231106.0,956,518.5
231156.0,956,518.5
231206.0,957,518.5
231256.0,956,518.5
231306.0,956,518.5
231356.0,956,518.5
231406.0,956,518.5
231456.0,956,518.5
231506.0,956,518.5
231556.0,956,518.5
231606.0,957,518.5
231656.0,956,518.5
231706.0,956,518.5
231756.0,956,518.5
231806.0,956,518.5
231856.0,957,518.5
231906.0,957,518.5
231956.0,956,518.5
232006.0,956,518.5
232056.0,956,518.5
232107.0,956,518.5
232157.0,957,518.5
232207.0,956,518.5
232257.0,956,518.5
232307.0,957,518.5
232357.0,956,518.5
232407.0,957,518.5
232457.0,957,518.5
232507.0,957,518.5
232557.0,959,518.5
232607.0,959,518.5
232657.0,959,518.5
232707.0,963,518.5
232757.0,963,518.5
232807.0,963,518.5
232857.0,963,518.5
232907.0,962,518.5
232957.0,963,518.5
233007.0,962,518.5
233057.0,962,518.5
233107.0,963,518.5
233157.0,963,518.5
233207.0,963,518.5
233257.0,964,518.5
233307.0,964,518.5
233357.0,963,518.5
233407.0,964,518.5
233457.0,964,518.5
233507.0,964,518.5
233558.0,964,518.5
233608.0,963,518.5
233658.0,963,518.5
233708.0,963,518.5
233758.0,963,518.5
233808.0,964,518.5
233858.0,964,518.5
233908.0,964,518.5
233958.0,965,518.5
234008.0,964,518.5
234058.0,965,518.5
234108.0,964,518.5
234158.0,965,518.5
234208.0,961,518.5
234258.0,959,518.5
234308.0,959,518.5
234358.0,959,518.5
234408.0,959,518.5
234458.0,958,518.5
234508.0,959,518.5
234558.0,958,518.5
234608.0,958,518.5
234658.0,957,518.5
234708.0,959,518.5
234758.0,960,518.5
234808.0,960,518.5
234858.0,960,518.5
234908.0,960,518.5
234958.0,960,518.5
235008.0,960,518.5
235058.0,960,518.5
235108.0,960,518.5
235158.0,960,518.5
235208.0,961,518.5
235258.0,960,518.5
235308.0,960,518.5
235358.0,960,518.5
235408.0,960,518.5
235458.0,960,518.5
235508.0,960,518.5
235558.0,960,518.5
235608.0,960,518.5
235658.0,960,518.5
235708.0,960,518.5
235758.0,960,518.5
235808.0,960,518.5
235858.0,961,518.5
235908.0,960,518.5
235958.0,960,518.5
236008.0,960,518.5
236058.0,960,518.5
236108.0,960,518.5
236158.0,960,518.5
236208.0,960,518.5
236258.0,960,518.5
236308.0,959,518.5
236358.0,960,518.5
236408.0,960,518.5
236459.0,960,518.5
236509.0,960,518.5
236559.0,960,518.5
236609.0,959,518.5
236659.0,960,518.5
236709.0,960,518.5
236759.0,960,518.5
236809.0,960,518.5
236859.0,960,518.5
236909.0,960,518.5
236959.0,960,518.5
237009.0,960,518.5
237059.0,960,518.5
237109.0,960,518.5
237159.0,960,518.5
237209.0,961,518.5
237259.0,961,518.5
237309.0,961,518.5
237359.0,962,518.5
237409.0,963,518.5
237459.0,965,518.5
237509.0,967,518.5
237559.0,968,518.5
237609.0,966,518.5
237659.0,964,518.5
237709.0,964,518.5
237759.0,964,518.5
237809.0,964,518.5
237859.0,964,518.5
237910.0,964,518.5
237960.0,964,518.5
238010.0,964,518.5
238060.0,964,518.5
238110.0,964,518.5
238160.0,964,518.5
238210.0,963,518.5
238260.0,964,518.5
238310.0,963,518.5
238360.0,964,518.5
238410.0,963,518.5
238460.0,963,518.5
238510.0,963,518.5
238560.0,963,518.5
238610.0,964,518.5
238660.0,963,518.5
238710.0,961,518.5
238760.0,962,518.5
238810.0,964,518.5
238860.0,963,518.5
238910.0,963,518.5
238960.0,963,518.5
239010.0,963,518.5
239060.0,963,518.5
239110.0,963,518.5
239160.0,964,518.5
239210.0,963,518.5
239260.0,963,518.5
239310.0,964,518.5
239360.0,964,518.5
239410.0,963,518.5
239460.0,962,518.5
239510.0,962,518.5
239560.0,962,518.5
239610.0,962,518.5
239660.0,962,518.5
239710.0,963,518.5
239760.0,962,518.5
239810.0,962,518.5
239860.0,962,518.5
239910.0,962,518.5
239960.0,963,518.5
240010.0,963,518.5
240060.0,963,518.5
240110.0,963,518.5
240160.0,963,518.5
240210.0,963,518.5
240260.0,964,518.5
240310.0,963,518.5
240360.0,961,518.5
240410.0,961,518.5
240460.0,961,518.5
240510.0,961,518.5
240560.0,961,518.5
240610.0,960,518.5
240660.0,960,518.5
240710.0,960,518.5
240760.0,960,518.5
240811.0,961,518.5
240861.0,960,518.5
240911.0,960,518.5
240961.0,961,518.5
241011.0,961,518.5
241061.0,960,518.5
241111.0,960,518.5
241161.0,960,518.5
241211.0,960,518.5
241261.0,960,518.5
241311.0,961,518.5
241361.0,961,518.5
241411.0,960,518.5
241461.0,960,518.5
241511.0,960,518.5
241561.0,961,518.5
241611.0,961,518.5
241661.0,961,518.5
241711.0,960,518.5
241761.0,961,518.5
241811.0,961,518.5
241861.0,961,518.5
241911.0,961,518.5
241961.0,961,518.5
242011.0,961,518.5
242061.0,961,518.5
242111.0,961,518.5
242161.0,961,518.5
242211.0,960,518.5
242262.0,960,518.5
242312.0,960,518.5
242362.0,960,518.5
242412.0,960,518.5
242462.0,961,518.5
242512.0,960,518.5
242562.0,960,518.5
242612.0,960,518.5
242662.0,959,518.5
242712.0,960,518.5
242762.0,960,518.5
242812.0,960,518.5
242862.0,962,518.5
242912.0,961,518.5
242962.0,962,518.5
243012.0,963,518.5
243062.0,963,518.5
243112.0,963,518.5
243162.0,963,518.5
243212.0,963,518.5
243262.0,963,518.5
243312.0,963,518.5
243362.0,963,518.5
243412.0,963,518.5
243462.0,963,518.5
243512.0,963,518.5
243562.0,963,518.5
243612.0,963,518.5
243662.0,963,518.5
243712.0,963,518.5
243762.0,963,518.5
243812.0,963,518.5
243862.0,963,518.5
243912.0,963,518.5
243962.0,963,518.5
244012.0,963,518.5
244062.0,962,518.5
244112.0,963,518.5
244162.0,963,518.5
244212.0,963,518.5
244262.0,963,518.5
244312.0,963,518.5
244362.0,963,518.5
244412.0,963,518.5
244462.0,963,518.5
244512.0,963,518.5
244562.0,963,518.5
244612.0,963,518.5
244662.0,963,518.5
244712.0,963,518.5
244762.0,963,518.5
244812.0,963,518.5
244862.0,962,518.5
244912.0,963,518.5
244962.0,962,518.5
245012.0,962,518.5
245062.0,963,518.5
245112.0,963,518.5
245163.0,962,518.5
245213.0,963,518.5
245263.0,963,518.5
245313.0,963,518.5
245363.0,963,518.5
245413.0,962,518.5
